turn	x1	x2	y1	y2
133	1.068761e-5	5.806889e-7	1.075711e-5	6.386671e-7
134	1.004654e-5	-2.507716e-7	1.034687e-5	6.401986e-7
135	9.369413e-6	-1.576066e-6	1.045484e-5	-9.703834e-7
136	1.051065e-5	2.521522e-7	1.074672e-5	4.348589e-7
137	1.033818e-5	2.093079e-7	1.040287e-5	8.081265e-7
138	9.321766e-6	-1.589527e-6	1.041675e-5	-9.134841e-7
139	1.023916e-5	-2.05271e-7	1.072429e-5	2.215045e-7
140	1.057102e-5	5.587605e-7	1.045616e-5	9.429529e-7
141	9.417233e-6	-1.384765e-6	1.039252e-5	-8.173172e-7
142	9.929299e-6	-7.156384e-7	1.069098e-5	3.404395e-9
143	1.070304e-5	7.383343e-7	1.050304e-5	1.043447e-6
144	9.638303e-6	-9.973048e-7	1.039107e-5	-6.795165e-7
145	9.63921e-6	-1.192581e-6	1.064629e-5	-2.174655e-7
146	1.071015e-5	6.999237e-7	1.05372e-5	1.100326e-6
147	9.940902e-6	-5.081137e-7	1.041353e-5	-5.146035e-7
148	9.428981e-6	-1.539048e-6	1.059912e-5	-4.251911e-7
149	1.05739e-5	4.600608e-7	1.055024e-5	1.118402e-6
150	1.026248e-5	8.079983e-9	1.045377e-5	-3.30538e-7
151	9.347291e-6	-1.685659e-6	1.055786e-5	-6.08568e-7
152	1.031344e-5	5.254387e-8	1.053938e-5	1.093477e-6
153	1.051914e-5	4.624036e-7	1.050634e-5	-1.23697e-7
154	9.40967e-6	-1.60383e-6	1.053183e-5	-7.646166e-7
155	9.989938e-6	-4.581263e-7	1.051844e-5	1.015174e-6
156	1.067759e-5	7.675161e-7	1.054994e-5	1.031912e-7
157	9.611e-6	-1.296363e-6	1.051719e-5	-8.795702e-7
158	9.674576e-6	-9.821246e-7	1.049216e-5	8.881475e-7
159	1.07057e-5	8.466443e-7	1.058687e-5	3.310257e-7
160	9.906745e-6	-8.353849e-7	1.051739e-5	-9.528674e-7
161	9.436671e-6	-1.424622e-6	1.045187e-5	7.244138e-7
162	1.060066e-5	6.923638e-7	1.06105e-5	5.541489e-7
163	1.023041e-5	-2.862852e-7	1.054293e-5	-9.841159e-7
164	9.314714e-6	-1.685713e-6	1.040455e-5	5.257918e-7
165	1.038123e-5	3.339685e-7	1.061861e-5	7.604783e-7
166	1.053222e-5	2.382221e-7	1.058392e-5	-9.636127e-7
167	9.331976e-6	-1.707561e-6	1.035425e-5	3.028207e-7
168	1.008423e-5	-1.705406e-7	1.061347e-5	9.362136e-7
169	1.074575e-5	6.305467e-7	1.063753e-5	-8.973189e-7
