turn	x1	x2	y1	y2
252	6.002940689688634e-6	-2.7587621502018343e-8	5.194813328226244e-7	-2.4607415845538224e-6
253	-6.171200239300489e-6	-5.600133741850213e-6	6.432647591172442e-6	3.820312482738607e-6
254	-2.557168171036157e-6	2.9975116853720673e-6	-6.0986937622625995e-6	-7.211258274478966e-7
255	7.035825954235985e-6	2.1357681492106075e-6	-1.0837672142992616e-6	-3.3353082557072594e-6
256	-3.8963564436676e-6	-5.594793379386438e-6	6.984641772196048e-6	3.6163398497206468e-6
257	-5.319665763161227e-6	8.784674227853663e-7	-4.9845215569471354e-6	3.4730822443423554e-7
258	6.815085043696656e-6	3.6780279320023525e-6	-2.594571573756947e-6	-4.035956634202057e-6
259	-9.299086721854895e-7	-4.652344866090452e-6	7.183095494744711e-6	3.1220222868335313e-6
260	-7.334962971044273e-6	-1.3135850571382511e-6	-3.6605630092625465e-6	1.4873838595102687e-6
261	5.32997351115559e-6	4.354308930570036e-6	-3.931226401694683e-6	-4.508844363666825e-6
262	2.2323387559833158e-6	-3.007400069710603e-6	7.027267638686023e-6	2.365562512233857e-6
263	-8.22066216461635e-6	-3.1675448491145812e-6	-2.2055636788257977e-6	2.621291488528168e-6
264	2.8050627038444943e-6	4.095728529356386e-6	-5.025990696837212e-6	-4.716343738627819e-6
265	5.032775825001256e-6	-1.0134121559624313e-6	6.531052814057383e-6	1.3856769400142976e-6
266	-7.786990076734252e-6	-4.354591092004358e-6	-6.960494618303884e-7	3.674511372560022e-6
267	-3.4262552583644843e-7	3.0094617231079847e-6	-5.829569894315712e-6	-4.628483514404653e-6
268	6.9658588707780275e-6	9.323541166886129e-7	5.731966247044366e-6	2.3656942017003455e-7
269	-6.076557988295166e-6	-4.694945470381625e-6	7.871556819807282e-7	4.57370114816103e-6
270	-3.5781794074956767e-6	1.3595644113711563e-6	-6.314545547369817e-6	-4.235897233177577e-6
271	7.676143521435685e-6	2.4574441004069488e-6	4.6834418144720965e-6	-1.0158758884050838e-6
272	-3.3538226291057993e-6	-4.185374243693976e-6	2.172191177779039e-6	5.250345575279252e-6
273	-6.351538260200694e-6	-4.890619372179704e-7	-6.474108359064699e-6	-3.5431205046632842e-6
274	7.019464044437431e-6	3.29344120590572e-6	3.452041118234907e-6	-2.3005597312258776e-6
275	-6.178084894193727e-8	-2.989602428972795e-6	3.3890641421922287e-6	5.651822079183957e-6
276	-8.175648827354811e-6	-2.1592203873238e-6	-6.307200520281994e-6	-2.5777082918672266e-6
277	5.078443540494435e-6	3.324670279167772e-6	2.1077002089310777e-6	-3.5432570438314583e-6
278	3.241746049324064e-6	-1.3873949366494135e-6	4.379432497391178e-6	5.739424065693002e-6
279	-8.714173678930673e-6	-3.3335757920665294e-6	-5.839805402879543e-6	-1.382924355014942e-6
280	2.166688665053379e-6	2.5962670611218553e-6	7.287139572950485e-7	-4.6662390743738214e-6
281	5.979651354102224e-6	2.762617478426728e-7	5.103612817264952e-6	5.493449304279582e-6
