# solver=pic plane=x turns=8192 n_macro=100000 records=8192
# q_bare=0.31 xi=0.005000000000000001
# q_sigma=0.3100018030288964 q_pi=0.3159968226010414 lambda=1.1990039144289975
tune	amp_sigma	amp_pi
0.0482177734375	7.933046345534922e-8	3.1947331263519227e-7
0.04833984375	1.0354683470459795e-7	1.6941261584425824e-7
0.0484619140625	5.603720631563437e-8	3.77888641013006e-7
0.048583984375	1.3323914153799787e-7	5.810425241147737e-7
0.0487060546875	2.4262466478280685e-7	3.98287600980094e-7
0.048828125	3.9775815058743974e-7	2.285077637257702e-7
0.0489501953125	4.0889168524881304e-7	4.95108893442297e-7
0.049072265625	2.2305316310969102e-7	2.0617343965871882e-7
0.0491943359375	3.1000892561508444e-7	2.3261689405034161e-7
0.04931640625	3.692329135440261e-7	5.69723858645783e-8
0.0494384765625	2.235042487295932e-7	2.3661854664838175e-7
0.049560546875	1.1642008774301119e-7	1.6360439702705592e-7
0.0496826171875	1.7175456207303292e-7	2.812534613247941e-7
0.0498046875	2.8953098186724695e-7	2.5557781373731404e-7
0.0499267578125	3.7974080692965074e-7	1.7905626937302247e-7
0.050048828125	3.8448085472203104e-7	1.4264473972623144e-7
0.0501708984375	4.820132244665147e-7	2.444831624001446e-7
0.05029296875	3.4977670290540273e-7	3.034296413000313e-7
0.0504150390625	1.8797776741603335e-7	1.217426175120099e-7
0.050537109375	2.1396320111577152e-7	1.8944248205482123e-7
0.0506591796875	3.3051338129278837e-7	3.3089268253566814e-7
0.05078125	2.42180333387932e-7	2.539970973506284e-7
0.0509033203125	4.665767184664302e-7	7.081377876433791e-7
0.051025390625	5.257350157614601e-7	7.171039946531825e-7
0.0511474609375	5.145645684072578e-7	2.6287313345106146e-7
0.05126953125	4.4205143783879475e-7	5.301651175271558e-7
0.0513916015625	3.5399778418160527e-7	6.767399102645936e-7
0.051513671875	2.538056403100644e-7	4.842582114871247e-7
0.0516357421875	7.307758157932258e-7	4.3009314545019746e-7
0.0517578125	6.718426798790542e-7	4.2459033146917637e-7
0.0518798828125	3.4052361349914006e-7	1.1211167413281778e-6
0.052001953125	1.14684071461553e-7	3.7084448710196234e-6
0.0521240234375	2.515555339117696e-7	2.217369993628332e-6
0.05224609375	5.16025017846419e-7	1.285958074746136e-7
0.0523681640625	4.2940801322459187e-7	1.6968793701184246e-7
0.052490234375	1.88022721225647e-7	3.943016467365211e-7
0.0526123046875	1.995515128939913e-7	7.694462573460697e-7
0.052734375	2.38774026604163e-7	6.598205388867838e-7
0.0528564453125	4.6484711255894846e-7	2.7913607442726454e-7
0.052978515625	4.124950106072559e-7	2.124420469434394e-7
0.0531005859375	4.5295295976681245e-7	1.5960784921635275e-7
0.05322265625	4.3014383995818454e-7	4.6968394193563266e-7
0.0533447265625	3.9262839574977656e-7	1.3222367676886571e-6
0.053466796875	3.669781433820496e-7	1.1652376302871238e-6
0.0535888671875	4.746873716923698e-7	9.732712925735249e-7
0.0537109375	2.4636128072722504e-7	3.940412037405945e-7
0.0538330078125	5.189059011355002e-7	2.1011423509497251e-7
