freq	amp_e_x	amp_p_x	amp_e_y	amp_p_y
0.038818359375	5.695682626095916e-6	3.422775100671422e-8	8.252847054603257e-7	4.3545023381927806e-8
0.0390625	3.4761849795106792e-6	2.270983371409137e-8	7.906952452308536e-7	4.175212848804573e-8
0.039306640625	1.3432519271067881e-6	2.703103520726257e-8	7.012059405903308e-7	5.283445917129456e-8
0.03955078125	1.3591330393679995e-6	4.659466222752465e-8	6.510581519627374e-7	3.6475194520415755e-8
0.039794921875	4.433360410406331e-7	3.953605128204634e-8	7.455222466267713e-7	4.952048345195204e-8
0.0400390625	1.1717902694337301e-6	2.3806378457369313e-8	3.6314448476913405e-7	3.078474899223492e-8
0.040283203125	2.4614559310285217e-6	8.793511857621955e-8	3.3294122675406215e-7	2.980459500675647e-8
0.04052734375	3.014032499465747e-6	6.189268245714526e-8	1.093642428248873e-6	6.440102156470132e-8
0.040771484375	3.1757260631618038e-6	3.7374789756381864e-8	1.0763111375460119e-6	2.7383225251251393e-8
0.041015625	3.2531076460449125e-6	3.862902732893046e-8	9.128252923734973e-7	1.9104895425325605e-8
0.041259765625	3.03920910105651e-6	6.678101117479031e-8	6.940622110466193e-7	1.1950539309723284e-8
0.04150390625	8.280987257801187e-7	7.367331093343878e-8	4.3101445603845377e-7	4.524958681871021e-8
0.041748046875	4.72717536974379e-6	4.633937369934313e-8	8.640884924223536e-7	7.516204384766697e-8
0.0419921875	3.968167184147873e-6	2.5437591650910953e-8	6.470409400302097e-7	2.937382823070066e-8
0.042236328125	1.1951713777439753e-6	2.79518434327389e-8	5.965090649362105e-7	6.776200258160217e-8
0.04248046875	2.4529860798508595e-6	4.423825168241134e-8	5.971038777338219e-7	7.23325442811406e-8
0.042724609375	2.1055516097991763e-6	3.097336946784482e-8	3.2831187049211064e-7	4.132987548667486e-8
0.04296875	1.7627140344322339e-6	1.9239671456904593e-8	8.087910063041732e-8	3.7332089151047685e-8
0.043212890625	2.338987078724383e-6	4.447058178204988e-8	4.9768829390349776e-8	1.0550332832720218e-8
0.04345703125	7.19682744727265e-7	4.350326785697397e-8	1.0520456934150819e-7	2.4916686284598008e-8
0.043701171875	2.001266252968378e-6	2.1153601567580953e-8	6.624171628431331e-7	1.534939376628943e-8
0.0439453125	6.542474938317505e-7	3.304108457878585e-8	8.911297367649411e-7	5.086674901072745e-8
0.044189453125	3.08687463415872e-6	2.0017085020151894e-8	6.109328839380281e-7	7.155372442054794e-8
0.04443359375	4.144110421406477e-6	5.673547344462926e-8	7.993483917600122e-7	6.374378820943143e-8
0.044677734375	4.6351692183507056e-6	5.190918683352145e-8	9.88775443962923e-7	6.710013393959573e-8
0.044921875	5.037925555152184e-6	1.5742935610077932e-8	2.3107662576902493e-7	4.2198127317466846e-8
